urls;actions;numerosity
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=509&GameID=0022400378&Season=2024-25&flag=1&title=Clarke%20Putback%20Layup%20(8%20PTS);[{'player': '3', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '15', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}, {'player': '15', 'action': '2PT Shot', 'result': True, 'assisted': False, 'other_player': None, 'color': 'blue'}];3
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=512&GameID=0022400378&Season=2024-25&flag=1&title=Bogdanovic%20Offensive%20Foul%20Turnover%20(P2.T19);[{'player': '13', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}, {'player': '13', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=515&GameID=0022400378&Season=2024-25&flag=1&title=Risacher%201%27%20Running%20Layup%20(8%20PTS)%20(Johnson%206%20AST);[{'player': '7', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '1', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}, {'player': '10', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '1', 'color': 'white'}];3
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=518&GameID=0022400378&Season=2024-25&flag=1&title=LaRavia%20REBOUND%20(Off:2%20Def:0);[{'player': '7', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '3', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=523&GameID=0022400378&Season=2024-25&flag=1&title=Wells%201%27%20Cutting%20Layup%20Shot%20(9%20PTS)%20(Clarke%201%20AST);[{'player': '10', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '15', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}, {'player': '0', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '15', 'color': 'blue'}];3
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=528&GameID=0022400378&Season=2024-25&flag=1&title=Nance%20Jr.%20REBOUND%20(Off:1%20Def:6);[{'player': '10', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'white'}, {'player': '3', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}, {'player': '10', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '22', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];4
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=529&GameID=0022400378&Season=2024-25&flag=1&title=Risacher%202%27%20Running%20Alley%20Oop%20Layup%20Shot%20(10%20PTS)%20(Bogdanovic%203%20AST);[{'player': '10', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '13', 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=531&GameID=0022400378&Season=2024-25&flag=1&title=LaRavia%2025%27%203PT%20Jump%20Shot%20(9%20PTS)%20(Kennard%201%20AST);[{'player': '3', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '10', 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=533&GameID=0022400378&Season=2024-25&flag=1&title=Bogdanovic%201%27%20Cutting%20Layup%20Shot%20(4%20PTS)%20(Johnson%207%20AST);[{'player': '13', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '1', 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=536&GameID=0022400378&Season=2024-25&flag=1&title=Nance%20Jr.%20REBOUND%20(Off:1%20Def:7);[{'player': '3', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '22', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=537&GameID=0022400378&Season=2024-25&flag=1&title=MISS%20Nance%20Jr.%2076%27%203PT%20Jump%20Shot;[{'player': '22', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=552&GameID=0022400378&Season=2024-25&flag=1&title=LaRavia%2015%27%20Fadeaway%20Jumper%20(11%20PTS)%20(Konchar%201%20AST);[{'player': '3', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '46', 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=553&GameID=0022400378&Season=2024-25&flag=1&title=Bogdanovic%2025%27%203PT%20Step%20Back%20Jump%20Shot%20(7%20PTS)%20(Johnson%208%20AST);[{'player': '13', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '1', 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=555&GameID=0022400378&Season=2024-25&flag=1&title=Daniels%20STEAL%20(6%20STL);[{'player': '10', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}, {'player': '5', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=557&GameID=0022400378&Season=2024-25&flag=1&title=Nance%20Jr.%2020%27%20Jump%20Shot%20(4%20PTS)%20(Daniels%205%20AST);[{'player': '22', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '5', 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=561&GameID=0022400378&Season=2024-25&flag=1&title=Johnson%20Out%20of%20Bounds%20-%20Bad%20Pass%20Turnover%20Turnover%20(P3.T20);[{'player': '1', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '1', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}, {'player': '1', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];3
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=562&GameID=0022400378&Season=2024-25&flag=1&title=LaRavia%2025%27%203PT%20Jump%20Shot%20(14%20PTS)%20(Pippen%20Jr.%209%20AST);[{'player': '3', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '1', 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=564&GameID=0022400378&Season=2024-25&flag=1&title=Hunter%2026%27%203PT%20Jump%20Shot%20(21%20PTS)%20(Nance%20Jr.%203%20AST);[{'player': '12', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '22', 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=568&GameID=0022400378&Season=2024-25&flag=1&title=Pippen%20Jr.%20P.FOUL%20(P1.T1)%20(C.Flores);[{'player': '1', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}, {'player': '22', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}, {'player': '1', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];3
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=570&GameID=0022400378&Season=2024-25&flag=1&title=Nance%20Jr.%20Out%20of%20Bounds%20-%20Bad%20Pass%20Turnover%20Turnover%20(P3.T21);[{'player': '22', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=573&GameID=0022400378&Season=2024-25&flag=1&title=LaRavia%20STEAL%20(1%20STL);[{'player': '14', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '10', 'color': 'blue'}, {'player': '13', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}, {'player': '3', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];3
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=575&GameID=0022400378&Season=2024-25&flag=1&title=Kennard%2024%27%203PT%20Running%20Pull-Up%20Jump%20Shot%20(4%20PTS)%20(LaRavia%203%20AST);[{'player': '10', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '3', 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=584&GameID=0022400378&Season=2024-25&flag=1&title=Hunter%20Out%20of%20Bounds%20Lost%20Ball%20Turnover%20(P1.T23);[{'player': '12', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=588&GameID=0022400378&Season=2024-25&flag=1&title=Edey%203%20Second%20Violation%20Turnover%20(P2.T14);[{'player': '14', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=589&GameID=0022400378&Season=2024-25&flag=1&title=Hunter%2020%27%20Pullup%20Jump%20Shot%20(23%20PTS);[{'player': '12', 'action': '2PT Shot', 'result': True, 'assisted': False, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=591&GameID=0022400378&Season=2024-25&flag=1&title=Daniels%20REBOUND%20(Off:1%20Def:2);[{'player': '13', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '5', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=592&GameID=0022400378&Season=2024-25&flag=1&title=Nance%20Jr.%2026%27%203PT%20Jump%20Shot%20(7%20PTS)%20(Daniels%206%20AST);[{'player': '22', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '5', 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=594&GameID=0022400378&Season=2024-25&flag=1&title=Pippen%20Jr.%20Traveling%20Turnover%20(P5.T15);[{'player': '1', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=598&GameID=0022400378&Season=2024-25&flag=1&title=Bane%20REBOUND%20(Off:0%20Def:4);[{'player': '1', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'white'}, {'player': '22', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=601&GameID=0022400378&Season=2024-25&flag=1&title=Nance%20Jr.%20REBOUND%20(Off:1%20Def:8);[{'player': '13', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '22', 'action': 'Block', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}, {'player': '22', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];3
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=603&GameID=0022400378&Season=2024-25&flag=1&title=Jackson%20Jr.%20REBOUND%20(Off:0%20Def:4);[{'player': '5', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'white'}, {'player': '13', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=604&GameID=0022400378&Season=2024-25&flag=1&title=Edey%201%27%20Dunk%20(8%20PTS)%20(Bane%207%20AST);[{'player': '14', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '22', 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=608&GameID=0022400378&Season=2024-25&flag=1&title=Bogdanovic%20S.FOUL%20(P3.T1)%20(E.Malloy);[{'player': '1', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'white'}, {'player': '46', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}, {'player': '13', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];3
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=610&GameID=0022400378&Season=2024-25&flag=1&title=Bane%20Free%20Throw%201%20of%202%20(19%20PTS);[{'player': '22', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=615&GameID=0022400378&Season=2024-25&flag=1&title=Bane%20Free%20Throw%202%20of%202%20(20%20PTS);[{'player': '22', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=617&GameID=0022400378&Season=2024-25&flag=1&title=Bane%20REBOUND%20(Off:0%20Def:5);[{'player': '12', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'white'}, {'player': '22', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=618&GameID=0022400378&Season=2024-25&flag=1&title=Daniels%20BLOCK%20(1%20BLK);[{'player': '1', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '5', 'action': 'Block', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=620&GameID=0022400378&Season=2024-25&flag=1&title=Nance%20Jr.%20REBOUND%20(Off:1%20Def:9);[{'player': '22', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=623&GameID=0022400378&Season=2024-25&flag=1&title=Clarke%20S.FOUL%20(P4.T2)%20(E.Malloy);[{'player': '12', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '22', 'color': 'white'}, {'player': '15', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=627&GameID=0022400378&Season=2024-25&flag=1&title=Hunter%20Free%20Throw%201%20of%201%20(26%20PTS);[{'player': '12', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=628&GameID=0022400378&Season=2024-25&flag=1&title=Jackson%20Jr.%20Out%20of%20Bounds%20Lost%20Ball%20Turnover%20(P3.T16);[{'player': '13', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=635&GameID=0022400378&Season=2024-25&flag=1&title=Clarke%20REBOUND%20(Off:2%20Def:1);[{'player': '22', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'white'}, {'player': '15', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=636&GameID=0022400378&Season=2024-25&flag=1&title=Jackson%20Jr.%2024%27%203PT%20Jump%20Shot%20(13%20PTS)%20(Bane%208%20AST);[{'player': '13', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '22', 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=641&GameID=0022400378&Season=2024-25&flag=1&title=Roddy%207%27%20Driving%20Floating%20Jump%20Shot%20(2%20PTS)%20(Wallace%203%20AST);[{'player': '8', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '2', 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=644&GameID=0022400378&Season=2024-25&flag=1&title=Roddy%20REBOUND%20(Off:0%20Def:1);[{'player': '22', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '8', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=649&GameID=0022400378&Season=2024-25&flag=1&title=Clarke%20Offensive%20Foul%20Turnover%20(P1.T17);[{'player': '8', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}, {'player': '13', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}, {'player': '15', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}, {'player': '15', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];4
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=650&GameID=0022400378&Season=2024-25&flag=1&title=Mathews%2026%27%203PT%20Jump%20Shot%20(3%20PTS)%20(Krej%C4%8D%C3%AD%202%20AST);[{'player': '24', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '27', 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=653&GameID=0022400378&Season=2024-25&flag=1&title=Krej%C4%8D%C3%AD%20S.FOUL%20(P5.T2)%20(J.Van%20Duyne);[{'player': '22', 'action': '2PT Shot', 'result': True, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '27', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=657&GameID=0022400378&Season=2024-25&flag=1&title=Bane%20Free%20Throw%201%20of%201%20(23%20PTS);[{'player': '22', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=658&GameID=0022400378&Season=2024-25&flag=1&title=Roddy%2026%27%203PT%20Step%20Back%20Jump%20Shot%20(5%20PTS);[{'player': '8', 'action': '3PT Shot', 'result': True, 'assisted': False, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=663&GameID=0022400378&Season=2024-25&flag=1&title=LaRavia%201%27%20Putback%20Layup%20(16%20PTS);[{'player': '13', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '3', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}, {'player': '3', 'action': '2PT Shot', 'result': True, 'assisted': False, 'other_player': None, 'color': 'blue'}];3
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=666&GameID=0022400378&Season=2024-25&flag=1&title=Barlow%20STEAL%20(1%20STL);[{'player': '24', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}, {'player': '3', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}, {'player': '3', 'action': 'Turnover', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}, {'player': '0', 'action': 'Steal', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];4
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=669&GameID=0022400378&Season=2024-25&flag=1&title=Jackson%20Jr.%20REBOUND%20(Off:0%20Def:5);[{'player': '24', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'white'}, {'player': '13', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=671&GameID=0022400378&Season=2024-25&flag=1&title=Barlow%20REBOUND%20(Off:0%20Def:1);[{'player': '15', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '0', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=672&GameID=0022400378&Season=2024-25&flag=1&title=Mathews%2024%27%203PT%20Jump%20Shot%20(6%20PTS)%20(Wallace%204%20AST);[{'player': '24', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '2', 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=683&GameID=0022400378&Season=2024-25&flag=1&title=Mathews%20REBOUND%20(Off:0%20Def:1);[{'player': '24', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '24', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=684&GameID=0022400378&Season=2024-25&flag=1&title=Wallace%205%27%20Driving%20Floating%20Jump%20Shot%20(5%20PTS);[{'player': '2', 'action': '2PT Shot', 'result': True, 'assisted': False, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=685&GameID=0022400378&Season=2024-25&flag=1&title=Wells%2011%27%20Pullup%20Jump%20Shot%20(11%20PTS)%20(LaRavia%204%20AST);[{'player': '0', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '3', 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=687&GameID=0022400378&Season=2024-25&flag=1&title=Krej%C4%8D%C3%AD%209%27%20Driving%20Floating%20Jump%20Shot%20(5%20PTS);[{'player': '27', 'action': '2PT Shot', 'result': True, 'assisted': False, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=690&GameID=0022400378&Season=2024-25&flag=1&title=Wells%201%27%20Putback%20Layup%20(13%20PTS);[{'player': '46', 'action': '3PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '0', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}, {'player': '0', 'action': '2PT Shot', 'result': True, 'assisted': False, 'other_player': None, 'color': 'blue'}];3
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=691&GameID=0022400378&Season=2024-25&flag=1&title=Wells%20P.FOUL%20(P2.T3)%20(J.Van%20Duyne);[{'player': '0', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=693&GameID=0022400378&Season=2024-25&flag=1&title=Spencer%20P.FOUL%20(P1.PN)%20(C.Flores);[{'player': '24', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=695&GameID=0022400378&Season=2024-25&flag=1&title=Krej%C4%8D%C3%AD%20Free%20Throw%201%20of%202%20(6%20PTS);[{'player': '27', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=696&GameID=0022400378&Season=2024-25&flag=1&title=Krej%C4%8D%C3%AD%20Free%20Throw%202%20of%202%20(7%20PTS);[{'player': '27', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=698&GameID=0022400378&Season=2024-25&flag=1&title=Barlow%20S.FOUL%20(P1.T3)%20(C.Flores);[{'player': '14', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '46', 'color': 'blue'}, {'player': '0', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=701&GameID=0022400378&Season=2024-25&flag=1&title=Roddy%20REBOUND%20(Off:0%20Def:2);[{'player': '14', 'action': 'Free Throw', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '8', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=703&GameID=0022400378&Season=2024-25&flag=1&title=Barlow%203PT%20Jump%20Shot%20(3%20PTS)%20(Krej%C4%8D%C3%AD%203%20AST);[{'player': '0', 'action': '3PT Shot', 'result': True, 'assisted': True, 'other_player': '27', 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=7&GameID=0022401220&Season=2024-25&flag=1&title=Davis%2018%27%20Jump%20Shot%20(2%20PTS)%20(L.%20James%201%20AST);[{'player': '3', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '23', 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=10&GameID=0022401220&Season=2024-25&flag=1&title=Davis%20REBOUND%20(Off:0%20Def:1);[{'player': '15', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '3', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=11&GameID=0022401220&Season=2024-25&flag=1&title=Davis%2016%27%20Pullup%20Jump%20Shot%20(4%20PTS)%20(L.%20James%202%20AST);[{'player': '3', 'action': '2PT Shot', 'result': True, 'assisted': True, 'other_player': '23', 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=14&GameID=0022401220&Season=2024-25&flag=1&title=Davis%20REBOUND%20(Off:0%20Def:2);[{'player': '12', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '3', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=15&GameID=0022401220&Season=2024-25&flag=1&title=Jackson%20Jr.%20S.FOUL%20(P1.T1)%20(S.Twardoski);[{'player': '13', 'action': 'Foul', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=17&GameID=0022401220&Season=2024-25&flag=1&title=Hachimura%20Free%20Throw%201%20of%202%20(1%20PTS);[{'player': '28', 'action': 'Free Throw', 'result': True, 'assisted': False, 'other_player': None, 'color': 'white'}];1
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=19&GameID=0022401220&Season=2024-25&flag=1&title=Jackson%20Jr.%20REBOUND%20(Off:0%20Def:1);[{'player': '28', 'action': 'Free Throw', 'result': False, 'assisted': False, 'other_player': None, 'color': 'white'}, {'player': '13', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'blue'}];2
https://www.nba.com/stats/events/?CFID=&CFPARAMS=&GameEventID=21&GameID=0022401220&Season=2024-25&flag=1&title=L.%20James%20REBOUND%20(Off:0%20Def:1);[{'player': '22', 'action': '2PT Shot', 'result': False, 'assisted': False, 'other_player': None, 'color': 'blue'}, {'player': '23', 'action': 'Rebound', 'result': None, 'assisted': None, 'other_player': None, 'color': 'white'}];2
